Format, Traqmate Trackvision, V2
Track, VMP
Vehicle, Peter's DSP BMW
Driver, Peter Florance
Starting Date, 06/11/2011
Starting Time, 18:36:59.751
Sample Rate (samps/sec), 20
Duration (secs),    565.750
Analogs, Point Name, Units, Low Value, High Value, AlarmValue
A0 Disabled
A1 Disabled
A2 Disabled
A3 Disabled
Digitals, Point Name, On Name, OffName
D4
D5
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap 
0,67109751,1661,90.400000,37.166496,-77.524355,125.184563,-61.223840,167,58.000000,0.000000,0.000000,0.000000,-0.695259,90.000000,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67109751,1661,90.450000,37.166495,-77.524355,125.135622,-61.238075,167,58.000000,0.000000,0.000000,0.000000,-0.806820,90.000000,0.101724,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67110251,1661,90.500000,37.166496,-77.524355,125.389275,-61.255327,167,58.000000,0.000000,0.000000,0.000000,0.125233,101.267050,0.096552,0.043624,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.550000,37.166496,-77.524355,125.391438,-61.246460,167,58.000000,0.000000,0.000000,0.000000,0.019345,101.267050,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.600000,37.166496,-77.524355,125.391965,-61.247227,167,58.000000,0.000000,0.000000,0.000000,-0.090326,101.267050,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.650000,37.166496,-77.524355,125.385467,-61.247572,167,58.000000,0.000000,0.000000,0.000000,-0.199996,101.267050,0.103448,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.700000,37.166496,-77.524355,125.392818,-61.260198,167,58.000000,0.000000,0.000000,0.000000,-0.313448,101.267050,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.750000,37.166496,-77.524355,125.414896,-61.266473,167,58.000000,0.000000,0.000000,0.000000,-0.425010,101.267050,0.103448,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.800000,37.166496,-77.524355,125.445724,-61.262039,167,58.000000,0.000000,0.000000,0.000000,-0.538462,101.267050,0.105172,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.850000,37.166496,-77.524355,125.482916,-61.248833,167,58.000000,0.000000,0.000000,0.000000,-0.653805,101.267050,0.108621,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.900000,37.166496,-77.524355,125.523906,-61.223994,167,58.000000,0.000000,0.000000,0.000000,-0.772930,101.267050,0.106897,0.058725,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110251,1661,90.950000,37.166497,-77.524355,125.568608,-61.189170,167,58.000000,0.000000,0.000000,0.000000,-0.890164,101.267050,0.106897,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67110751,1661,91.000000,37.166496,-77.524355,125.511725,-61.279722,167,58.000000,0.000000,0.000000,0.000000,0.170259,111.724487,0.103448,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.050000,37.166496,-77.524355,125.518842,-61.269535,167,58.000000,0.000000,0.000000,0.000000,0.056807,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.100000,37.166496,-77.524355,125.514901,-61.270174,167,58.000000,0.000000,0.000000,0.000000,-0.054754,111.724487,0.098276,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.150000,37.166496,-77.524355,125.511364,-61.271660,167,58.000000,0.000000,0.000000,0.000000,-0.162534,111.724487,0.098276,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.200000,37.166496,-77.524355,125.517609,-61.261584,167,58.000000,0.000000,0.000000,0.000000,-0.270313,111.724487,0.094828,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.250000,37.166496,-77.524355,125.509678,-61.243457,167,58.000000,0.000000,0.000000,0.000000,-0.374311,111.724487,0.096552,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.300000,37.166496,-77.524355,125.489290,-61.225120,167,58.000000,0.000000,0.000000,0.000000,-0.480200,111.724487,0.098276,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.350000,37.166496,-77.524355,125.457171,-61.210734,167,58.000000,0.000000,0.000000,0.000000,-0.587980,111.724487,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.400000,37.166496,-77.524355,125.415183,-61.201004,167,58.000000,0.000000,0.000000,0.000000,-0.699541,111.724487,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67110751,1661,91.450000,37.166496,-77.524355,125.364003,-61.197739,167,58.000000,0.000000,0.000000,0.000000,-0.809211,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67111251,1661,91.500000,37.166497,-77.524356,125.634176,-61.328512,167,58.000000,0.000000,0.000000,0.000000,0.179744,128.550884,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.550000,37.166497,-77.524356,125.644720,-61.320701,167,58.000000,0.000000,0.000000,0.000000,0.070074,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.600000,37.166497,-77.524356,125.641558,-61.316830,167,58.000000,0.000000,0.000000,0.000000,-0.041487,128.550884,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.650000,37.166497,-77.524356,125.640568,-61.314218,167,58.000000,0.000000,0.000000,0.000000,-0.153049,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.700000,37.166497,-77.524355,125.644028,-61.303609,167,58.000000,0.000000,0.000000,0.000000,-0.264610,128.550884,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.750000,37.166497,-77.524355,125.632182,-61.288290,167,58.000000,0.000000,0.000000,0.000000,-0.374281,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.800000,37.166497,-77.524355,125.607029,-61.277371,167,58.000000,0.000000,0.000000,0.000000,-0.485842,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.850000,37.166497,-77.524355,125.571666,-61.273209,167,58.000000,0.000000,0.000000,0.000000,-0.597403,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.900000,37.166496,-77.524355,125.528042,-61.277055,167,58.000000,0.000000,0.000000,0.000000,-0.708965,128.550884,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111251,1661,91.950000,37.166496,-77.524355,125.477599,-61.289588,167,58.000000,0.000000,0.000000,0.000000,-0.818635,128.550884,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67111751,1661,92.000000,37.166497,-77.524356,125.695401,-61.377301,167,58.000000,0.000000,0.000000,0.000000,0.106756,122.517900,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.050000,37.166497,-77.524356,125.695409,-61.369565,167,58.000000,0.000000,0.000000,0.000000,-0.004805,122.517900,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.100000,37.166497,-77.524356,125.695406,-61.369545,167,58.000000,0.000000,0.000000,0.000000,-0.116367,122.517900,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.150000,37.166497,-77.524356,125.701970,-61.374856,167,58.000000,0.000000,0.000000,0.000000,-0.226037,122.517900,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.200000,37.166497,-77.524356,125.713393,-61.362908,167,58.000000,0.000000,0.000000,0.000000,-0.337599,122.517900,0.098276,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.250000,37.166497,-77.524356,125.716752,-61.338410,167,58.000000,0.000000,0.000000,0.000000,-0.445378,122.517900,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.300000,37.166497,-77.524355,125.710389,-61.306397,167,58.000000,0.000000,0.000000,0.000000,-0.556939,122.517900,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.350000,37.166497,-77.524355,125.693484,-61.269237,167,58.000000,0.000000,0.000000,0.000000,-0.668501,122.517900,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.400000,37.166497,-77.524355,125.665904,-61.228726,167,58.000000,0.000000,0.000000,0.000000,-0.780062,122.517900,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67111751,1661,92.450000,37.166497,-77.524355,125.627684,-61.186180,167,58.000000,0.000000,0.000000,0.000000,-0.889733,122.517900,0.103448,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67112251,1661,92.500000,37.166497,-77.524356,125.848464,-61.474881,167,59.000000,0.000000,0.000000,0.000000,0.247529,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.550000,37.166497,-77.524356,125.864901,-61.467273,167,59.000000,0.000000,0.000000,0.000000,0.135968,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.600000,37.166497,-77.524356,125.870583,-61.459169,167,59.000000,0.000000,0.000000,0.000000,0.024406,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.650000,37.166497,-77.524356,125.870091,-61.457848,167,59.000000,0.000000,0.000000,0.000000,-0.085264,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.700000,37.166497,-77.524356,125.863968,-61.458125,167,59.000000,0.000000,0.000000,0.000000,-0.196825,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.750000,37.166497,-77.524356,125.873566,-61.468833,167,59.000000,0.000000,0.000000,0.000000,-0.308387,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.800000,37.166497,-77.524356,125.896069,-61.470730,167,59.000000,0.000000,0.000000,0.000000,-0.419948,117.979830,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.850000,37.166498,-77.524356,125.925785,-61.462748,167,59.000000,0.000000,0.000000,0.000000,-0.531509,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.900000,37.166498,-77.524356,125.958874,-61.442183,167,59.000000,0.000000,0.000000,0.000000,-0.641180,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112251,1661,92.950000,37.166498,-77.524356,125.993685,-61.410599,167,59.000000,0.000000,0.000000,0.000000,-0.750850,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67112751,1661,93.000000,37.166498,-77.524356,125.940302,-61.523670,167,58.000000,0.000000,0.000000,0.000000,0.141809,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.050000,37.166498,-77.524356,125.944796,-61.514370,167,58.000000,0.000000,0.000000,0.000000,0.030248,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.100000,37.166498,-77.524356,125.946337,-61.513286,167,58.000000,0.000000,0.000000,0.000000,-0.081314,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.150000,37.166498,-77.524356,125.941651,-61.516773,167,58.000000,0.000000,0.000000,0.000000,-0.190984,117.979830,0.098276,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.200000,37.166498,-77.524356,125.955356,-61.519393,167,58.000000,0.000000,0.000000,0.000000,-0.298764,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.250000,37.166498,-77.524356,125.974111,-61.508132,167,58.000000,0.000000,0.000000,0.000000,-0.408434,117.979830,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.300000,37.166498,-77.524356,125.992695,-61.484678,167,58.000000,0.000000,0.000000,0.000000,-0.519995,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.350000,37.166498,-77.524356,126.006317,-61.449081,167,58.000000,0.000000,0.000000,0.000000,-0.631557,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.400000,37.166498,-77.524356,126.015057,-61.403616,167,58.000000,0.000000,0.000000,0.000000,-0.743118,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67112751,1661,93.450000,37.166498,-77.524356,126.016736,-61.349160,167,58.000000,0.000000,0.000000,0.000000,-0.852788,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67113251,1661,93.500000,37.166498,-77.524356,126.032140,-61.572460,167,58.000000,0.000000,0.000000,0.000000,0.141809,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.550000,37.166498,-77.524356,126.036634,-61.563159,167,58.000000,0.000000,0.000000,0.000000,0.032139,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.600000,37.166498,-77.524356,126.038650,-61.562844,167,58.000000,0.000000,0.000000,0.000000,-0.079423,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.650000,37.166498,-77.524356,126.034245,-61.566462,167,58.000000,0.000000,0.000000,0.000000,-0.189093,117.979830,0.100000,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.700000,37.166498,-77.524356,126.048056,-61.566886,167,58.000000,0.000000,0.000000,0.000000,-0.298764,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.750000,37.166498,-77.524356,126.065593,-61.553812,167,58.000000,0.000000,0.000000,0.000000,-0.410325,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.800000,37.166498,-77.524356,126.080028,-61.527438,167,58.000000,0.000000,0.000000,0.000000,-0.521886,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.850000,37.166498,-77.524356,126.089751,-61.490443,167,58.000000,0.000000,0.000000,0.000000,-0.633448,117.979830,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.900000,37.166498,-77.524356,126.092754,-61.444104,167,58.000000,0.000000,0.000000,0.000000,-0.743118,117.979830,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113251,1661,93.950000,37.166498,-77.524356,126.087692,-61.389857,167,58.000000,0.000000,0.000000,0.000000,-0.854679,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67113751,1661,94.000000,37.166498,-77.524357,126.123977,-61.621249,167,59.000000,0.000000,0.000000,0.000000,0.141809,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.050000,37.166498,-77.524357,126.127431,-61.611515,167,59.000000,0.000000,0.000000,0.000000,0.032139,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.100000,37.166498,-77.524357,126.129489,-61.611442,167,59.000000,0.000000,0.000000,0.000000,-0.077532,111.724487,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.150000,37.166498,-77.524357,126.125205,-61.614971,167,59.000000,0.000000,0.000000,0.000000,-0.189093,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.200000,37.166498,-77.524357,126.138888,-61.613070,167,59.000000,0.000000,0.000000,0.000000,-0.300654,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.250000,37.166498,-77.524356,126.152788,-61.595997,167,59.000000,0.000000,0.000000,0.000000,-0.410325,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.300000,37.166498,-77.524356,126.161407,-61.567193,167,59.000000,0.000000,0.000000,0.000000,-0.521886,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.350000,37.166498,-77.524356,126.162663,-61.528961,167,59.000000,0.000000,0.000000,0.000000,-0.631557,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.400000,37.166498,-77.524356,126.155636,-61.483199,167,59.000000,0.000000,0.000000,0.000000,-0.743118,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67113751,1661,94.450000,37.166498,-77.524356,126.139695,-61.431101,167,59.000000,0.000000,0.000000,0.000000,-0.854679,111.724487,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67114251,1661,94.500000,37.166498,-77.524357,126.246428,-61.670039,167,58.000000,0.000000,0.000000,0.000000,0.179744,153.345488,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.550000,37.166498,-77.524357,126.259276,-61.667370,167,58.000000,0.000000,0.000000,0.000000,0.070074,153.345488,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.600000,37.166498,-77.524357,126.258029,-61.662530,167,58.000000,0.000000,0.000000,0.000000,-0.041487,153.345488,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.650000,37.166498,-77.524357,126.257729,-61.659738,167,58.000000,0.000000,0.000000,0.000000,-0.153049,153.345488,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.700000,37.166499,-77.524357,126.266038,-61.652296,167,58.000000,0.000000,0.000000,0.000000,-0.262719,153.345488,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.750000,37.166498,-77.524357,126.261941,-61.633510,167,58.000000,0.000000,0.000000,0.000000,-0.374281,153.345488,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.800000,37.166498,-77.524357,126.244891,-61.612037,167,58.000000,0.000000,0.000000,0.000000,-0.485842,153.345488,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.850000,37.166498,-77.524356,126.215461,-61.591994,167,58.000000,0.000000,0.000000,0.000000,-0.595512,153.345488,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.900000,37.166498,-77.524356,126.174841,-61.576003,167,58.000000,0.000000,0.000000,0.000000,-0.705183,153.345488,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114251,1661,94.950000,37.166498,-77.524356,126.124505,-61.564212,167,58.000000,0.000000,0.000000,0.000000,-0.814853,153.345488,0.098276,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67114751,1661,95.000000,37.166499,-77.524357,126.307653,-61.792013,167,58.000000,0.000000,0.000000,0.000000,0.186106,117.979830,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.050000,37.166499,-77.524357,126.317341,-61.782481,167,58.000000,0.000000,0.000000,0.000000,0.074545,117.979830,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.100000,37.166499,-77.524357,126.312929,-61.779532,167,58.000000,0.000000,0.000000,0.000000,-0.035126,117.979830,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.150000,37.166499,-77.524357,126.313578,-61.777323,167,58.000000,0.000000,0.000000,0.000000,-0.144796,117.979830,0.101724,0.048658,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.200000,37.166499,-77.524357,126.312770,-61.766796,167,58.000000,0.000000,0.000000,0.000000,-0.256358,117.979830,0.103448,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.250000,37.166499,-77.524357,126.296421,-61.757589,167,58.000000,0.000000,0.000000,0.000000,-0.369810,117.979830,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.300000,37.166499,-77.524357,126.269506,-61.754539,167,58.000000,0.000000,0.000000,0.000000,-0.479480,117.979830,0.098276,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.350000,37.166498,-77.524357,126.235520,-61.763475,167,58.000000,0.000000,0.000000,0.000000,-0.587260,117.979830,0.100000,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.400000,37.166498,-77.524357,126.197256,-61.783201,167,58.000000,0.000000,0.000000,0.000000,-0.696930,117.979830,0.100000,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67114751,1661,95.450000,37.166498,-77.524357,126.155944,-61.813268,167,58.000000,0.000000,0.000000,0.000000,-0.806601,117.979830,0.101724,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67115251,1661,95.500000,37.166499,-77.524357,126.399491,-61.840803,167,58.000000,0.000000,0.000000,0.000000,0.141809,111.724487,0.103448,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.550000,37.166499,-77.524357,126.402434,-61.830906,167,58.000000,0.000000,0.000000,0.000000,0.028357,111.724487,0.100000,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.600000,37.166499,-77.524357,126.403774,-61.829756,167,58.000000,0.000000,0.000000,0.000000,-0.081314,111.724487,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.650000,37.166499,-77.524357,126.399114,-61.833265,167,58.000000,0.000000,0.000000,0.000000,-0.192875,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.700000,37.166499,-77.524357,126.413183,-61.834087,167,58.000000,0.000000,0.000000,0.000000,-0.302545,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.750000,37.166499,-77.524357,126.430600,-61.820396,167,58.000000,0.000000,0.000000,0.000000,-0.414107,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.800000,37.166499,-77.524357,126.445489,-61.793957,167,58.000000,0.000000,0.000000,0.000000,-0.523777,111.724487,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.850000,37.166499,-77.524357,126.455350,-61.756853,167,58.000000,0.000000,0.000000,0.000000,-0.633448,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.900000,37.166499,-77.524357,126.458849,-61.710548,167,58.000000,0.000000,0.000000,0.000000,-0.745009,111.724487,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115251,1661,95.950000,37.166499,-77.524357,126.455107,-61.656056,167,58.000000,0.000000,0.000000,0.000000,-0.856570,111.724487,0.100000,0.058725,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67115751,1661,96.000000,37.166499,-77.524357,126.460716,-61.865197,167,58.000000,0.000000,0.000000,0.000000,0.089872,128.550884,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.050000,37.166499,-77.524357,126.458332,-61.859179,167,58.000000,0.000000,0.000000,0.000000,-0.019798,128.550884,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.100000,37.166499,-77.524357,126.457374,-61.858896,167,58.000000,0.000000,0.000000,0.000000,-0.129469,128.550884,0.101724,0.048658,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.150000,37.166499,-77.524357,126.447989,-61.857998,167,58.000000,0.000000,0.000000,0.000000,-0.241030,128.550884,0.101724,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.200000,37.166499,-77.524357,126.439202,-61.873290,167,58.000000,0.000000,0.000000,0.000000,-0.352591,128.550884,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.250000,37.166499,-77.524358,126.437518,-61.899059,167,58.000000,0.000000,0.000000,0.000000,-0.462262,128.550884,0.098276,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.300000,37.166499,-77.524358,126.447084,-61.931557,167,58.000000,0.000000,0.000000,0.000000,-0.570041,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.350000,37.166499,-77.524358,126.467953,-61.967758,167,58.000000,0.000000,0.000000,0.000000,-0.681603,128.550884,0.101724,0.050336,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67115751,1661,96.400000,37.166499,-77.524358,126.500118,-62.006000,167,58.000000,0.000000,0.000000,0.000000,-0.793164,128.550884,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
